id,listing_id,negative_sentiment,neutral_sentiment,positive_sentiment,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2641,13912472,0.00875,0.653875,0.337375,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Family/Kid Friendly"",Washer}",254,12,34,56,310,8,10,10,10,10,10,9,5.11
2642,13918656,0,1,0,Apartment,Entire home/apt,7,2,3,3,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",650,15,44,74,349,1,,,,,,,0.54
2643,13924495,0.035,0.717,0.2485,Apartment,Entire home/apt,6,2,3,6,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",299,4,18,41,312,2,8,10,10,10,9,9,2
2644,13926017,0.01375,0.8785,0.10775,Apartment,Entire home/apt,5,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",290,0,0,0,245,4,10,8,9,8,10,10,2.14
2645,13927765,0.00975,0.736583333,0.253666667,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",144,4,24,54,329,12,10,10,10,10,9,10,6.43
2646,13937181,0.0128,0.7256,0.2614,House,Private room,2,2,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",45,2,28,53,133,5,10,9,10,10,9,9,3.13
2647,13942919,0.0235,0.5595,0.417333333,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,Gym,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",199,3,3,4,279,6,10,9,10,10,10,10,3.75
2648,13943142,0,0.6745,0.3255,Apartment,Private room,2,1,1,1,Real Bed,"{""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",95,0,0,0,0,2,10,10,8,6,10,10,1.15
2649,13951039,0.003285714,0.658285714,0.338428571,Loft,Entire home/apt,3,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",185,0,0,14,14,7,10,10,10,10,10,10,4.38
2650,13955674,0,0.566333333,0.433666667,Apartment,Shared room,1,1,1,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",45,18,48,78,353,3,9,9,10,10,9,10,3
2651,13959444,0.026,0.683,0.290833333,Condominium,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",450,17,45,75,165,6,10,10,10,10,10,10,3.67
2652,13960193,0.0578,0.642,0.3002,Apartment,Private room,1,3,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""Laptop Friendly Workspace""}",38,0,0,0,0,5,7,6,6,7,8,6,2.78
2653,13960293,0,1,0,Apartment,Entire home/apt,1,2,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",110,22,50,72,72,2,,,,,,,1.03
2654,13968572,0,0.6215,0.3785,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Breakfast,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Laptop Friendly Workspace""}",150,5,9,9,9,2,10,10,10,10,10,10,1.58
2655,13968660,0,0.793,0.207,Apartment,Private room,1,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",45,0,0,5,280,1,10,10,10,10,10,10,1
2656,13969106,0.03,0.777333333,0.192666667,House,Entire home/apt,6,2,2,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer}",232,2,13,30,62,3,9,10,9,8,9,9,3
2657,13969217,0.075666667,0.735333333,0.188666667,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",128,21,36,66,66,3,9,8,8,8,7,7,2.09
2658,13979354,0.005928571,0.672714286,0.321428571,House,Private room,4,1,1,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",88,22,52,82,357,14,10,10,10,10,8,9,7.92
2659,13992811,0.00925,0.740375,0.25025,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",97,0,0,1,1,8,10,10,10,10,10,10,4.71
2660,13993185,0.011,0.6791,0.3097,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49""}",200,5,19,46,136,10,10,10,10,10,10,10,6.12
2661,13994056,0.002181818,0.652363636,0.345363636,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",89,0,29,59,59,11,9,9,10,10,10,9,6.23
2662,13995573,0,0.433,0.567,Apartment,Entire home/apt,8,2,3,4,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",525,6,21,21,84,1,10,10,8,8,8,8,1
2663,13996398,0,0.811,0.189,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",50,0,0,0,0,2,10,10,10,10,10,10,2
2664,13998602,0.058333333,0.849,0.092666667,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",125,7,34,64,154,3,8,10,6,6,8,7,1.96
2665,14013583,0.04,0.7555,0.205,House,Private room,1,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",135,7,27,57,57,2,10,10,10,10,10,10,2
2666,14025410,0,0.547,0.453,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",99,0,0,0,0,1,10,10,10,10,10,10,1
2667,14035936,0.013,0.6555,0.3315,Condominium,Entire home/apt,4,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",600,8,38,68,343,2,10,8,10,10,10,9,2
2668,14040282,0.014166667,0.7335,0.252333333,House,Private room,4,1,1,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",96,21,51,81,171,6,10,10,10,10,8,9,6
2669,14043390,0.00475,0.87175,0.1235,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Family/Kid Friendly""}",150,0,0,0,154,4,10,9,10,10,9,9,2.26
2670,14055624,0,1,0,Apartment,Private room,1,1.5,1,1,Real Bed,"{""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",58,30,60,90,365,1,,,,,,,0.6
2671,14055887,0.044,0.65,0.306,House,Private room,1,1.5,1,1,Real Bed,"{""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",45,30,60,90,365,1,10,10,10,10,10,10,1
2672,14056340,0.073,0.597,0.33,Apartment,Private room,2,1,1,2,Real Bed,"{TV,Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",90,23,53,83,83,1,10,8,10,10,10,8,1
2673,14057189,0,0.633,0.367,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",100,23,53,83,351,6,10,10,10,10,10,10,6
2674,14057466,0,0.5695,0.4305,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",150,1,14,44,71,2,10,10,10,10,10,9,1.67
2675,14071446,0,0.6935,0.3065,Apartment,Private room,2,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",65,0,0,0,0,2,10,10,10,10,10,10,1.25
2676,14072256,0.013,0.650533333,0.336466667,Apartment,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",99,20,46,46,46,15,9,9,9,9,9,9,12.16
2677,14072546,0.02104,0.71356,0.26544,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",""Hair Dryer"",Iron}",99,19,45,45,45,25,9,9,9,9,9,9,16.3
2678,14074739,0,0.783,0.217,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",175,7,25,25,25,1,10,10,10,10,10,10,1
2679,14075290,0.0394375,0.542875,0.41775,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",99,20,46,46,46,16,9,9,9,8,8,9,10.67
2680,14083611,0.014764706,0.729176471,0.256058824,Apartment,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99,17,40,40,40,17,10,10,9,9,9,9,11.59
2681,14085771,0.0245,0.7775,0.1975,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",310,5,23,45,299,2,10,9,10,10,10,8,2
2682,14086516,0.003333333,0.670111111,0.326666667,House,Private room,2,1.5,1,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",65,29,59,89,364,9,10,10,10,10,10,10,5.51
2683,14091605,0.012294118,0.655235294,0.332588235,Loft,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer""}",69,1,1,1,1,17,9,10,10,10,10,10,10.41
2684,14092430,0.005636364,0.665272727,0.329181818,House,Private room,2,2,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Hangers,""Hair Dryer"",Iron}",74,0,0,0,0,11,10,8,10,9,9,9,6.88
2685,14092792,0,0.660166667,0.339833333,Townhouse,Private room,2,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",59,18,48,78,168,6,10,9,10,10,9,10,4.62
2686,14093943,0.043,0.773,0.185,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95,18,48,78,78,1,4,6,8,8,8,4,1
2687,14094279,0.001166667,0.607166667,0.391583333,Apartment,Private room,2,2,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",149,2,12,12,12,12,10,10,10,10,10,10,8.78
2688,14104621,0.019,0.835,0.147,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",200,0,0,3,3,1,10,10,10,10,10,10,1
2689,14105971,0.012538462,0.688153846,0.299538462,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",119,2,5,23,23,13,10,10,10,10,10,10,8.67
2690,14107067,0.003285714,0.747428571,0.249285714,Apartment,Entire home/apt,5,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",250,0,7,32,122,7,10,10,10,10,9,10,5
2691,14109809,0,0.648666667,0.351333333,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",87,17,47,77,77,3,10,9,10,10,10,10,3
2692,14110129,0.0264,0.7566,0.217,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",299,11,36,66,341,5,10,10,9,9,10,10,3.66
2693,14124430,0.018666667,0.729333333,0.252,Apartment,Entire home/apt,7,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",250,17,45,75,350,3,10,10,10,10,10,10,2.31
2694,14125957,0.010285714,0.723,0.266857143,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers}",150,3,4,16,33,7,10,10,10,10,10,10,7
2695,14127153,0.049,0.673,0.279,Apartment,Private room,1,1,1,1,Airbed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",31,6,36,66,341,1,10,10,10,10,10,10,1
2696,14137262,0.002666667,0.689222222,0.308111111,Condominium,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,""Smoke Detector"",""Safety Card"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",80,8,8,30,30,9,10,10,9,9,8,10,6.75
2697,14141920,0.006444444,0.671111111,0.322444444,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",88,3,3,6,6,9,10,10,10,9,9,10,6.59
2698,14151531,0.021428571,0.782142857,0.196285714,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",126,12,34,64,64,7,10,10,10,9,9,10,6.36
2699,14153636,0,0.556,0.444,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",79,4,30,60,150,6,10,10,10,10,9,10,6
2700,14158636,0,0.424,0.576,Apartment,Private room,4,1,1,5,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",179,0,0,19,19,1,10,8,10,10,10,10,1
2701,14168664,0.007875,0.72375,0.268375,Apartment,Entire home/apt,4,1,1,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",115,1,12,39,171,8,10,10,10,10,9,10,6.67
2702,14178758,0.008545455,0.672090909,0.319363636,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron}",85,18,47,77,77,11,10,10,10,10,10,10,7.67
2703,14186170,0.0018,0.6554,0.3428,Condominium,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",180,14,33,58,333,5,10,10,10,10,10,10,4.29
2704,14203428,0.0075,0.712,0.2805,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",85,0,1,31,121,2,10,10,10,10,10,10,1.82
2705,14204600,0.011714286,0.703714286,0.284571429,Apartment,Entire home/apt,6,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",320,15,34,64,329,7,10,9,10,10,10,9,5.53
2706,14217967,0.01275,0.587,0.4005,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{""Wireless Internet"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Hair Dryer"",""Laptop Friendly Workspace""}",200,0,2,2,2,4,10,10,10,10,10,10,3.64
